SensorID,time,latitude,longitude,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,temperature,humidity,pm25,datetime_series,PerTime,Perhour,Permonth,Perday,geohash,geometry,count
NYCP2_CS01A,1632486785,40.82,-73.9,128,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,87.1,3.555991067,2021-09-24 12:33:05,12:33:05,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486790,40.82,-73.9,48,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,87.0,4.455931823,2021-09-24 12:33:10,12:33:10,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486800,40.82,-73.9,75,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,86.1,4.833894445,2021-09-24 12:33:20,12:33:20,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486805,40.82,-73.9,105,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,85.9,3.525046668,2021-09-24 12:33:25,12:33:25,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486810,40.82,-73.9,102,6,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.9,86.3,4.833894445,2021-09-24 12:33:30,12:33:30,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486815,40.82,-73.9,74,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,86.6,3.728218828,2021-09-24 12:33:35,12:33:35,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486820,40.82,-73.9,67,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,86.5,3.525046668,2021-09-24 12:33:40,12:33:40,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486825,40.82,-73.9,102,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,86.4,5.79613498,2021-09-24 12:33:45,12:33:45,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486830,40.82,-73.9,115,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,86.3,4.043763824,2021-09-24 12:33:50,12:33:50,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486835,40.82,-73.9,81,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,86.6,3.461544747,2021-09-24 12:33:55,12:33:55,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486840,40.82,-73.9,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,87.1,2.877561678,2021-09-24 12:34:00,12:34:00,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486845,40.82,-73.9,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,86.7,2.943491723,2021-09-24 12:34:05,12:34:05,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486850,40.82,-73.9,111,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,86.8,5.575541425,2021-09-24 12:34:10,12:34:10,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486855,40.82,-73.9,106,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,87.3,4.811990788,2021-09-24 12:34:15,12:34:15,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486860,40.82,-73.9,116,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,87.8,3.728218828,2021-09-24 12:34:20,12:34:20,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486865,40.82,-73.9,121,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,88.2,3.402295641,2021-09-24 12:34:25,12:34:25,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486870,40.82,-73.9,137,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,88.6,4.888482771,2021-09-24 12:34:30,12:34:30,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486880,40.82,-73.9,123,11,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,89.0,5.581747112,2021-09-24 12:34:40,12:34:40,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486875,40.82,-73.9,145,7,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,89.0,4.893923748,2021-09-24 12:34:35,12:34:35,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486885,40.82,-73.9,97,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,88.9,3.492942758,2021-09-24 12:34:45,12:34:45,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486890,40.82,-73.9,84,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,88.8,3.69167805,2021-09-24 12:34:50,12:34:50,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486895,40.82,-73.9,96,9,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,88.4,5.5753668,2021-09-24 12:34:55,12:34:55,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486900,40.82,-73.9,70,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,87.7,4.007600715,2021-09-24 12:35:00,12:35:00,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486905,40.82,-73.9,62,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,87.0,3.425744221,2021-09-24 12:35:05,12:35:05,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486910,40.82,-73.9,88,8,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,86.3,5.11206825,2021-09-24 12:35:10,12:35:10,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632486915,40.82,-73.9,138,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,86.5,3.492942758,2021-09-24 12:35:15,12:35:15,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487115,40.82,-73.9,5065,286,46,17,20,30,15,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16.7,90.3,4.460891362,2021-09-24 12:38:35,12:38:35,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487120,40.82,-73.9,180,19,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,90.2,5.802586191,2021-09-24 12:38:40,12:38:40,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487125,40.82,-73.9,130,18,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,90.2,5.802586191,2021-09-24 12:38:45,12:38:45,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487130,40.82,-73.9,124,7,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,90.2,5.802586191,2021-09-24 12:38:50,12:38:50,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487135,40.82,-73.9,213,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,90.2,3.69167805,2021-09-24 12:38:55,12:38:55,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487140,40.82,-73.9,167,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,90.2,3.425744221,2021-09-24 12:39:00,12:39:00,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487145,40.82,-73.9,145,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,90.3,3.599929262,2021-09-24 12:39:05,12:39:05,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487150,40.82,-73.9,80,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,90.5,3.492942758,2021-09-24 12:39:10,12:39:10,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487155,40.82,-73.9,139,12,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,90.2,4.839274664,2021-09-24 12:39:15,12:39:15,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487160,40.82,-73.9,135,10,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,90.2,4.460891362,2021-09-24 12:39:20,12:39:20,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487165,40.82,-73.9,142,16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,90.2,3.69167805,2021-09-24 12:39:25,12:39:25,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487170,40.82,-73.9,144,7,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,90.1,4.839274664,2021-09-24 12:39:30,12:39:30,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487175,40.82,-73.9,94,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,90.1,3.599929262,2021-09-24 12:39:35,12:39:35,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487180,40.82,-73.9,150,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,90.1,4.839274664,2021-09-24 12:39:40,12:39:40,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487185,40.82,-73.9,186,14,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,89.7,5.802586191,2021-09-24 12:39:45,12:39:45,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487190,40.82,-73.9,216,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,90.1,5.802586191,2021-09-24 12:39:50,12:39:50,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487195,40.82,-73.9,177,24,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,90.1,5.802586191,2021-09-24 12:39:55,12:39:55,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487200,40.82,-73.9,112,19,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,90.1,4.460891362,2021-09-24 12:40:00,12:40:00,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487205,40.82,-73.9,112,26,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,90.1,5.802586191,2021-09-24 12:40:05,12:40:05,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487210,40.82,-73.9,169,20,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,90.1,5.542094693,2021-09-24 12:40:10,12:40:10,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487215,40.82,-73.9,115,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,90.0,3.504315954,2021-09-24 12:40:15,12:40:15,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487220,40.82,-73.9,128,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,90.0,3.69167805,2021-09-24 12:40:20,12:40:20,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487225,40.82,-73.9,140,30,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,90.0,4.817346628,2021-09-24 12:40:25,12:40:25,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487230,40.82,-73.9,142,24,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,90.0,4.490655286,2021-09-24 12:40:30,12:40:30,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487235,40.82,-73.9,118,13,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,90.1,5.822920786,2021-09-24 12:40:35,12:40:35,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487240,40.82,-73.9,129,11,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,90.0,4.048264612,2021-09-24 12:40:40,12:40:40,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487245,40.82,-73.9,112,9,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,89.9,5.802586191,2021-09-24 12:40:45,12:40:45,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487250,40.82,-73.9,141,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,89.7,4.007600715,2021-09-24 12:40:50,12:40:50,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487255,40.82,-73.9,117,10,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,89.6,5.802586191,2021-09-24 12:40:55,12:40:55,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487260,40.82,-73.9,134,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,89.4,4.460891362,2021-09-24 12:41:00,12:41:00,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487265,40.82,-73.9,121,8,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,89.2,4.007600715,2021-09-24 12:41:05,12:41:05,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487270,40.82,-73.9,108,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,89.2,4.893923748,2021-09-24 12:41:10,12:41:10,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487275,40.82,-73.9,120,5,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,89.2,5.802586191,2021-09-24 12:41:15,12:41:15,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487280,40.82,-73.9,82,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,89.2,3.568602511,2021-09-24 12:41:20,12:41:20,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487285,40.82,-73.9,92,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,89.2,3.519519066,2021-09-24 12:41:25,12:41:25,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487290,40.82,-73.9,99,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,89.1,3.568602511,2021-09-24 12:41:30,12:41:30,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487295,40.82,-73.9,94,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,89.2,3.492942758,2021-09-24 12:41:35,12:41:35,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487300,40.82,-73.9,96,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,89.3,3.603198533,2021-09-24 12:41:40,12:41:40,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487305,40.82,-73.9,93,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,89.4,4.839274664,2021-09-24 12:41:45,12:41:45,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487310,40.82,-73.9,90,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,89.5,3.599929262,2021-09-24 12:41:50,12:41:50,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487315,40.82,-73.9,139,9,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,89.6,5.523727365,2021-09-24 12:41:55,12:41:55,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487320,40.82,-73.9,97,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,89.7,3.568602511,2021-09-24 12:42:00,12:42:00,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487325,40.82,-73.9,126,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,89.8,3.93296186,2021-09-24 12:42:05,12:42:05,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487330,40.82,-73.9,127,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,89.8,4.460891362,2021-09-24 12:42:10,12:42:10,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487335,40.82,-73.9,176,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,89.9,5.11206825,2021-09-24 12:42:15,12:42:15,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487340,40.82,-73.9,144,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,90.1,3.603198533,2021-09-24 12:42:20,12:42:20,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487345,40.82,-73.9,138,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,90.1,4.007600715,2021-09-24 12:42:25,12:42:25,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487350,40.82,-73.9,121,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,90.2,3.492942758,2021-09-24 12:42:30,12:42:30,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487355,40.82,-73.9,123,10,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,90.3,4.839274664,2021-09-24 12:42:35,12:42:35,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487360,40.82,-73.9,141,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,90.4,4.817346628,2021-09-24 12:42:40,12:42:40,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487365,40.82,-73.9,132,13,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,90.5,4.817346628,2021-09-24 12:42:45,12:42:45,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487370,40.82,-73.9,107,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,90.5,3.603198533,2021-09-24 12:42:50,12:42:50,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487375,40.82,-73.9,139,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,90.4,4.839274664,2021-09-24 12:42:55,12:42:55,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487380,40.82,-73.9,128,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,90.0,4.839274664,2021-09-24 12:43:00,12:43:00,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487385,40.82,-73.9,100,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,90.2,3.492942758,2021-09-24 12:43:05,12:43:05,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487390,40.82,-73.9,84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,90.2,3.044939768,2021-09-24 12:43:10,12:43:10,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487395,40.82,-73.9,124,13,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,90.1,5.772647764,2021-09-24 12:43:15,12:43:15,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487400,40.82,-73.9,137,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,90.2,3.518751508,2021-09-24 12:43:20,12:43:20,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487410,40.82,-73.9,178,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,90.4,4.839274664,2021-09-24 12:43:30,12:43:30,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487405,40.82,-73.9,210,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,90.3,5.581747112,2021-09-24 12:43:25,12:43:25,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487415,40.82,-73.9,130,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,90.5,3.69167805,2021-09-24 12:43:35,12:43:35,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487420,40.82,-73.9,181,12,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,90.6,5.539487947,2021-09-24 12:43:40,12:43:40,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487425,40.82,-73.9,162,10,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,90.7,4.460891362,2021-09-24 12:43:45,12:43:45,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487430,40.82,-73.9,177,14,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,90.7,5.523727365,2021-09-24 12:43:50,12:43:50,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487435,40.82,-73.9,218,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,90.8,4.893923748,2021-09-24 12:43:55,12:43:55,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487440,40.82,-73.9,215,14,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,90.9,5.5753668,2021-09-24 12:44:00,12:44:00,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487445,40.82,-73.9,185,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,91.0,3.425744221,2021-09-24 12:44:05,12:44:05,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487450,40.82,-73.9,255,15,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,91.1,5.523727365,2021-09-24 12:44:10,12:44:10,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487455,40.82,-73.9,216,14,6,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,91.2,5.581747112,2021-09-24 12:44:15,12:44:15,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487460,40.82,-73.9,224,11,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,91.3,4.460891362,2021-09-24 12:44:20,12:44:20,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487465,40.82,-73.9,303,16,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,91.3,5.581747112,2021-09-24 12:44:25,12:44:25,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487470,40.82,-73.9,257,14,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,91.4,5.523727365,2021-09-24 12:44:30,12:44:30,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487475,40.82,-73.9,243,13,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,91.5,3.732368409,2021-09-24 12:44:35,12:44:35,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487480,40.82,-73.9,189,11,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,91.6,3.93296186,2021-09-24 12:44:40,12:44:40,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632487485,40.82,-73.9,197,6,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,91.6,4.817346628,2021-09-24 12:44:45,12:44:45,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
NYCP2_CS01A,1632488289,40.82,-73.9,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,91.8,3.53979364,2021-09-24 12:58:09,12:58:09,12,September,Friday,dr72nq,POINT (-73.9 40.82),1
